[NAME][100][1]	[COMMENT][211][1]	[TYPE][101][1]	[LENGTH][105][1]	[FORMAT][106][1]	[CONNECTION][102][1]	[GROUP][104][1]	[ADDRPARAMS][108][1]	[SCALEVALID][112][2]	[SCALEPARAM1][113][1]	[SCALEPARAM2][114][1]	[SCALEPARAM3][115][1]	[SCALEPARAM4][116][1]	[MINLIMIT][117][1]	[MAXLIMIT][118][1]	[STARTVALUE][119][1]	[SUBSTVALUE][120][1]	[SUBSTVALUE_ON_MINLIMIT][121][2]	[SUBSTVALUE_ON_MAXLIMIT][122][2]	[SUBSTVALUE_AS_STARTVALUE][123][2]	[SUBSTVALUE_ON_ERROR][124][2]	[UPDATEMODE][111][2]	[SYNCHRONIZATION][125][2]	[RUNTIMEPERSISTENCE][126][2]	[PLCVARIABLENAME][209][1]	[PLCBLOCKNAME][210][1]
Name	Comment	Data type	Length	Format adaptation	Connection	Group	Address	Linear scaling	AS value range from	AS value range to	OS value range from	OS value range to	Low limit	High limit	Start value	Substitute value	Substitute value at low limit	Substitute value at high limit	Substitute value as start value	Substitute value on connection errors	Computer-local	Synchronization	Runtime persistence	AS tag name	Name space
pbt-HYH-U-HUBBALKENHYDRAULIK_1_FREIG_OS_37		Binary Tag	1		Common_PLC-1	HYH	DB451,DW151.7	0									0	0	0	0	0	0	0		
pbt-HYH-U-HUBBALKENHYDRAULIK_1_NICHT_AKTIV		Binary Tag	1		Common_PLC-1	HYH	DB451,DW152.2	0									0	0	0	0	0	0	0		
pbt-HYH-U-HUBBALKENHYDRAULIK_1_PUMPEN_ELEKTR_OK		Binary Tag	1		Common_PLC-1	HYH	DB451,DW152.0	0									0	0	0	0	0	0	0		
pbt-HYH-U-HUBBALKENHYDRAULIK_2_AKTIV		Binary Tag	1		Common_PLC-1	HYH	DB451,DW152.5	0									0	0	0	0	0	0	0		
pbt-HYH-U-HUBBALKENHYDRAULIK_2_FREIG_OS_37		Binary Tag	1		Common_PLC-1	HYH	DB451,DW152.3	0									0	0	0	0	0	0	0		
pbt-HYH-U-HUBBALKENHYDRAULIK_2_NICHT_AKTIV		Binary Tag	1		Common_PLC-1	HYH	DB451,DW152.6	0									0	0	0	0	0	0	0		
pbt-HYH-U-HUBBALKENHYDRAULIK_2_PUMPEN_ELEKTR_OK		Binary Tag	1		Common_PLC-1	HYH	DB451,DW152.4	0									0	0	0	0	0	0	0		
pbt-I_A-U-INSTLUFT_DRUCK_OK		Binary Tag	1		Common_PLC-1	I_A	DB451,DW130.4	0									0	0	0	0	0	0	0		
pbt-L_T-U-DREHTURM_ARM_1_IN_GPOS		Binary Tag	1		Common_PLC-1	L_T	DB451,DW130.2	0									0	0	0	0	0	0	0		
pbt-L_T-U-DREHTURM_ARM_2_IN_GPOS		Binary Tag	1		Common_PLC-1	L_T	DB451,DW130.3	0									0	0	0	0	0	0	0		
pbt-L_T-U-DREHTURM_HUB_ARM_IN_GIESSPOS_GEHOBEN		Binary Tag	1		Common_PLC-1	L_T	DB451,DW130.0	0									0	0	0	0	0	0	0		
pbt-L_T-U-PFANNENGEWICHT_SOLLWERTQUELLE		Binary Tag	1		Common_PLC-1	L_T	DB450,DW146.7	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENTARAVORGABE_VON_OS_2_AUS		Binary Tag	1		Common_PLC-1	L_W	DB459,DW10.1	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENTARAVORGABE_VON_OS_2_EIN		Binary Tag	1		Common_PLC-1	L_W	DB459,DW10.0	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENWIEGUNG_NULLSTELLEN		Binary Tag	1		Common_PLC-1	L_W	DB459,DW10.2	0									0	0	0	0	0	0	0		
pbt-L_W-D-PFANNENWIEGUNG_RESETIEREN		Binary Tag	1		Common_PLC-1	L_W	DB459,DW10.3	0									0	0	0	0	0	0	0		
pbt-L_W-U-PFANNE_AUF_ARM_1_IN_GIESSPOS		Binary Tag	1		Common_PLC-1	L_W	DB450,DW130.1	0									0	0	0	0	0	0	0		
pbt-L_W-U-PFANNE_AUF_ARM_2_IN_GIESSPOS		Binary Tag	1		Common_PLC-1	L_W	DB450,DW130.2	0									0	0	0	0	0	0	0		
pbt-LSG-U-BA_NIVEAU_REGELUNG-AUTO		Binary Tag	1		Common_PLC-1	LSG	DB451,DW150.0	0									0	0	0	0	0	0	0		
pbt-LSG-U-BA_NIVEAU_REGELUNG-HAND		Binary Tag	1		Common_PLC-1	LSG	DB451,DW150.1	0									0	0	0	0	0	0	0		
pbt-LSG-U-PFANNENSCHIEBER-HYDRAULIK_BEREIT		Binary Tag	1		Common_PLC-1	LSG	DB451,DW152.7	0									0	0	0	0	0	0	0		
pbt-LUB-A-SYSTEM_1_STOERUNG		Binary Tag	1		Common_PLC-1	LUB	DB450,DW21.0	0									0	0	0	0	0	0	0		
pbt-LUB-A-SYSTEM_2_STOERUNG		Binary Tag	1		Common_PLC-1	LUB	DB450,DW21.1	0									0	0	0	0	0	0	0		
pbt-LUB-A-SYSTEM_3_STOERUNG		Binary Tag	1		Common_PLC-1	LUB	DB450,DW21.2	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_AUS		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.1	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_AUTO		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.7	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_EIN		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.0	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_1_HAND		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.6	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_AUS		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.3	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_AUTO		Binary Tag	1		Common_PLC-1	LUB	DB458,DW11.1	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_EIN		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.2	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_2_HAND		Binary Tag	1		Common_PLC-1	LUB	DB458,DW11.0	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_AUS		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.5	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_AUTO		Binary Tag	1		Common_PLC-1	LUB	DB458,DW11.3	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_EIN		Binary Tag	1		Common_PLC-1	LUB	DB459,DW11.4	0									0	0	0	0	0	0	0		
pbt-LUB-D-SYSTEM_3_HAND		Binary Tag	1		Common_PLC-1	LUB	DB458,DW11.2	0									0	0	0	0	0	0	0		
pbt-LUB-U-FETTSYSTEME_1-2-3_BEREIT		Binary Tag	1		Common_PLC-1	LUB	DB451,DW146.1	0									0	0	0	0	0	0	0		
pbt-LUB-U-SCHMIER_4_QUERTR_ANSPEIS_OK		Binary Tag	1		Common_PLC-1	LUB	DB451,DW151.5	0									0	0	0	0	0	0	0		
pbt-LUB-U-SCHMIERSYS_4_QUERTR_EIN		Binary Tag	1		Common_PLC-1	LUB	DB451,DW151.6	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_1_EIN		Binary Tag	1		Common_PLC-1	LUB	DB450,DW140.0	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_1_HANDBETR		Binary Tag	1		Common_PLC-1	LUB	DB450,DW140.3	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_2_EIN		Binary Tag	1		Common_PLC-1	LUB	DB450,DW140.1	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_2_HANDBETR		Binary Tag	1		Common_PLC-1	LUB	DB450,DW140.4	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_3_EIN		Binary Tag	1		Common_PLC-1	LUB	DB450,DW140.2	0									0	0	0	0	0	0	0		
pbt-LUB-U-SYSTEM_3_HANDBETR		Binary Tag	1		Common_PLC-1	LUB	DB450,DW140.5	0									0	0	0	0	0	0	0		
pbt-M_C-A-MASCHKUEHLUNG_DRUCK_BSM_BAHN_NICHT_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW24.1	0									0	0	0	0	0	0	0		
pbt-M_C-A-MASCHKUEHLUNG_VENTILE_STOERUNG		Binary Tag	1		Common_PLC-1	M_C	DB450,DW23.7	0									0	0	0	0	0	0	0		
pbt-M_C-D-MASCHKUEHLUNG_ALLGEMVENTHAUPLTG_ZU		Binary Tag	1		Common_PLC-1	M_C	DB459,DW13.5	0									0	0	0	0	0	0	0		
pbt-M_C-D-MASCHKUEHLUNG_ALLGEMVENTHAUPLTGAUF		Binary Tag	1		Common_PLC-1	M_C	DB459,DW13.4	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_1_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW176.0	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_2_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW196.0	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_3_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW216.0	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINEN_KLG_DRUCK_STRANG_4_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW236.0	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHINENKUHLUNG_BEREIT		Binary Tag	1		Common_PLC-1	M_C	DB451,DW146.2	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHL_DRUCK_BSM_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW143.4	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHL_DRUCK_HAUPTLEITUNG_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW143.2	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHLDRUCK_BSM_BAHN_OK		Binary Tag	1		Common_PLC-1	M_C	DB451,DW143.3	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHLVENTIL_OFFEN		Binary Tag	1		Common_PLC-1	M_C	DB451,DW143.0	0									0	0	0	0	0	0	0		
pbt-M_C-U-MASCHKUEHLVENTIL_ZU		Binary Tag	1		Common_PLC-1	M_C	DB451,DW143.1	0									0	0	0	0	0	0	0		
pbt-M_C-U-ROLLGANGS_BA_SCHALTER_OS3_AUF_AUTOMATIK_STRANG_4		Binary Tag	1		Common_PLC-1	M_C	DB450,DW236.5	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	DB450,DW176.2	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	DB450,DW196.2	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	DB450,DW216.2	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM1_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	DB450,DW236.2	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	DB450,DW176.3	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	DB450,DW196.3	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	DB450,DW216.3	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_SEGM2-3_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	DB450,DW236.3	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	DB450,DW176.4	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	DB450,DW196.4	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	DB450,DW216.4	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKLG_DURCHFL_OK_TREIBER1-6_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	DB450,DW236.4	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUEHLUNG_BEREIT_STRANG_2		Binary Tag	1		Common_PLC-1	MCB	DB451,DW199.4	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUEHLUNG_BEREIT_STRANG_3		Binary Tag	1		Common_PLC-1	MCB	DB451,DW219.4	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUEHLUNG_BEREIT_STRANG_4		Binary Tag	1		Common_PLC-1	MCB	DB451,DW239.4	0									0	0	0	0	0	0	0		
pbt-MCB-U-ROLLENINNENKUHLUNG_BEREIT_STRANG_1		Binary Tag	1		Common_PLC-1	MCB	DB451,DW179.4	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEDRUCK_MIN		Binary Tag	1		Common_PLC-1	MHB	DB451,DW11.2	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEFILTER_VERLEGT		Binary Tag	1		Common_PLC-1	MHB	DB451,DW11.3	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEP1_STOERUNG		Binary Tag	1		Common_PLC-1	MHB	DB451,DW11.0	0									0	0	0	0	0	0	0		
pbt-MHB-A-HYDSPEISEP2_STOERUNG		Binary Tag	1		Common_PLC-1	MHB	DB451,DW11.1	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_1_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHB	DB451,DW131.7	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_1_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHB	DB451,DW131.6	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_1_VORORT		Binary Tag	1		Common_PLC-1	MHB	DB451,DW131.5	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_2_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHB	DB450,DW131.2	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_2_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHB	DB450,DW131.1	0									0	0	0	0	0	0	0		
pbt-MHB-U-PUMPE_2_VORORT		Binary Tag	1		Common_PLC-1	MHB	DB450,DW131.0	0									0	0	0	0	0	0	0		
pbt-MHB-U-SAUGLEITUNG_1_OFFEN		Binary Tag	1		Common_PLC-1	MHB	DB451,DW131.3	0									0	0	0	0	0	0	0		
pbt-MHB-U-SAUGLEITUNG_2_OFFEN		Binary Tag	1		Common_PLC-1	MHB	DB451,DW131.4	0									0	0	0	0	0	0	0		
pbt-MHB-U-SPEISEP_1_RM_EIN		Binary Tag	1		Common_PLC-1	MHB	DB451,DW131.0	0									0	0	0	0	0	0	0		
pbt-MHB-U-SPEISEP_2_RM_EIN		Binary Tag	1		Common_PLC-1	MHB	DB451,DW131.1	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYD_VERSORGUNGSDRUCK_MIN		Binary Tag	1		Common_PLC-1	MHP	DB450,DW11.0	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDDRUCKP1_STOERUNG		Binary Tag	1		Common_PLC-1	MHP	DB451,DW11.5	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDDRUCKP2_STOERUNG		Binary Tag	1		Common_PLC-1	MHP	DB451,DW11.6	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDDRUCKP3_STOERUNG		Binary Tag	1		Common_PLC-1	MHP	DB451,DW11.7	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDSTEUERFILTER_VERLEGT		Binary Tag	1		Common_PLC-1	MHP	DB450,DW11.2	0									0	0	0	0	0	0	0		
pbt-MHP-A-HYDVERSORGUNGSDRUCK_MINMIN		Binary Tag	1		Common_PLC-1	MHP	DB450,DW11.5	0									0	0	0	0	0	0	0		
pbt-MHP-U-DRUCKP1_RM_EIN		Binary Tag	1		Common_PLC-1	MHP	DB450,DW131.4	0									0	0	0	0	0	0	0		
pbt-MHP-U-DRUCKP2_RM_EIN		Binary Tag	1		Common_PLC-1	MHP	DB450,DW131.5	0									0	0	0	0	0	0	0		
pbt-MHP-U-DRUCKP3_RM_EIN		Binary Tag	1		Common_PLC-1	MHP	DB450,DW131.6	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_1		Binary Tag	1		Common_PLC-1	MHP	DB450,DW175.5	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_2		Binary Tag	1		Common_PLC-1	MHP	DB450,DW195.5	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_3		Binary Tag	1		Common_PLC-1	MHP	DB450,DW215.5	0									0	0	0	0	0	0	0		
pbt-MHP-U-HAUPTHYDRAULIK_SYSTEMDRUCK_OK_STRANG_4		Binary Tag	1		Common_PLC-1	MHP	DB450,DW235.5	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_1_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.5	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_1_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.4	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_1_VORORT		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.3	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_2_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHP	DB450,DW132.0	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_2_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.7	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_2_VORORT		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.6	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_3_AUTO_BEREITSCHAFT		Binary Tag	1		Common_PLC-1	MHP	DB450,DW132.3	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_3_AUTO_GRUNDLAST		Binary Tag	1		Common_PLC-1	MHP	DB450,DW132.2	0									0	0	0	0	0	0	0		
pbt-MHP-U-PUMPE_3_VORORT		Binary Tag	1		Common_PLC-1	MHP	DB450,DW132.1	0									0	0	0	0	0	0	0		
pbt-MHP-U-SAUGLEITUNG_1_OFFEN		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.0	0									0	0	0	0	0	0	0		
pbt-MHP-U-SAUGLEITUNG_2_OFFEN		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.1	0									0	0	0	0	0	0	0		
pbt-MHP-U-SAUGLEITUNG_3_OFFEN		Binary Tag	1		Common_PLC-1	MHP	DB451,DW132.2	0									0	0	0	0	0	0	0		
pbt-MHS-A-HYDBEFUELLSTATION_STOERUNG		Binary Tag	1		Common_PLC-1	MHS	DB451,DW10.4	0									0	0	0	0	0	0	0		
pbt-MHS-U-HYDBEFUELLPUMPE_RM_EIN		Binary Tag	1		Common_PLC-1	MHS	DB451,DW130.5	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_HEIZUNG_STOERUNG		Binary Tag	1		Common_PLC-1	MHT	DB450,DW10.4	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_NIVEAU_MIN		Binary Tag	1		Common_PLC-1	MHT	DB450,DW10.2	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_NIVEAU_TROCKENLAUF		Binary Tag	1		Common_PLC-1	MHT	DB450,DW10.3	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_TEMP_MAX		Binary Tag	1		Common_PLC-1	MHT	DB450,DW10.6	0									0	0	0	0	0	0	0		
pbt-MHT-A-HYDTANK_TEMP_MIN		Binary Tag	1		Common_PLC-1	MHT	DB450,DW10.5	0									0	0	0	0	0	0	0		
pbt-MHT-U-HEIZUNG_EIN		Binary Tag	1		Common_PLC-1	MHT	DB450,DW130.6	0									0	0	0	0	0	0	0		
pbt-MHT-U-HYDTANK_BEREIT		Binary Tag	1		Common_PLC-1	MHT	DB450,DW130.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB451,DW175.1	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB451,DW195.1	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB451,DW215.1	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_EINFAHREN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB451,DW235.1	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB451,DW175.2	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB451,DW195.2	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB451,DW215.2	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSEN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB451,DW235.2	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB451,DW175.3	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB451,DW195.3	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB451,DW215.3	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_GIESSENDE_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB451,DW235.3	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB451,DW175.6	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB451,DW195.6	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB451,DW215.6	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_SCHALTER_OS1_AUF_KS-EINFAHREN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB451,DW235.6	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB451,DW175.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB451,DW195.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB451,DW215.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-BA_TIPPEN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB451,DW235.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB450,DW175.0	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB450,DW195.0	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB450,DW215.0	0									0	0	0	0	0	0	0		
pbt-OMO-U-BETRIEBSARTENSCHALTER_AUF_GIESSEN_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB450,DW235.0	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB450,DW175.4	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB450,DW195.4	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB450,DW215.4	0									0	0	0	0	0	0	0		
pbt-OMO-U-GIESSBEREIT_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB450,DW235.4	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFUELLT_STRANG_4		Binary Tag	1		Common_PLC-1	OMO	DB450,DW235.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFULLT_STRANG_1		Binary Tag	1		Common_PLC-1	OMO	DB450,DW175.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFULLT_STRANG_2		Binary Tag	1		Common_PLC-1	OMO	DB450,DW195.7	0									0	0	0	0	0	0	0		
pbt-OMO-U-KS-EINFAHREN_ALLE_VORBEDINGUNGEN_ERFULLT_STRANG_3		Binary Tag	1		Common_PLC-1	OMO	DB450,DW215.7	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STOERUNG_STRANG_4		Binary Tag	1		Common_PLC-1	OSZ	DB450,DW115.4	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STORUNG_STRANG_1		Binary Tag	1		Common_PLC-1	OSZ	DB450,DW55.4	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STORUNG_STRANG_2		Binary Tag	1		Common_PLC-1	OSZ	DB450,DW75.4	0									0	0	0	0	0	0	0		
pbt-OSZ-A-OSZILLATION_STORUNG_STRANG_3		Binary Tag	1		Common_PLC-1	OSZ	DB450,DW95.4	0									0	0	0	0	0	0	0		
pbt-OSZ-D-OSZILLATION_BA_HAND_STRANG_1		Binary Tag	1		Common_PLC-1	OSZ	DB459,DW50.0	0									0	0	0	0	0	0	0		
pbt-OSZ-D-OSZILLATION_BA_HAND_STRANG_2		Binary Tag	1		Common_PLC-1	OSZ	DB459,DW70.0	0									0	0	0	0	0	0	0		
